,UUID,Graph,label,source,Cookies,secure,session,httponly,httponly session,no httponly session
19619,6be58d2a-bf79-4c75-8627-ad5cc74cd2f1,True,0.0,CC,0,,,,,
19620,0aa35acb-4e45-4f6a-9917-433ab667f3b3,False,0.0,CC,0,,,,,
19621,2f1d58cb-6210-47d6-ac8f-1ee53d54d2b3,True,0.0,CC,0,,,,,
19622,f0fa19e2-bc1c-424b-87fa-bf707641182e,True,0.0,CC,0,,,,,
19623,2fd4d79e-056f-4662-8a50-f14aacc76114,True,0.0,CC,0,,,,,
19624,653ef142-fc8c-4b6f-a9a9-2690062c0ab9,True,0.0,CC,0,,,,,
19625,98fddf83-ddf8-441a-a0f4-90096f1bfa86,True,0.0,CC,0,,,,,
19626,5de77276-f18a-4563-82bc-55acc858a97c,True,0.0,CC,0,,,,,
19627,f66550e9-ff37-480e-b661-7e464dd1fc95,True,0.0,CC,0,,,,,
19628,4e39baef-77ab-4a80-9374-b867911bd7d4,True,0.0,CC,0,,,,,
19629,268d5471-ef62-44b0-aa76-1d27a7fb8a5d,False,0.0,CC,0,,,,,
19630,fea9dd01-a716-47d4-a6f9-471e22002f36,True,0.0,CC,0,,,,,
19631,1ae1ec46-3596-4a95-91df-9fd09120de8f,True,0.0,CC,0,,,,,
19632,23c65e18-f42f-4eb0-98a3-8f1058b07038,True,0.0,CC,0,,,,,
19633,8e1f4635-341d-4275-b2c8-7bf36b4ef192,True,0.0,CC,0,,,,,
19634,74f580c4-4cbb-40bb-bc77-e0bc444df1c4,True,0.0,CC,0,,,,,
19635,455c637d-4189-430c-a507-5154b114e11c,True,0.0,CC,0,,,,,
19636,5716d132-4d84-4408-bd1b-a77ec9f3a916,True,0.0,CC,0,,,,,
19637,abba2c7a-1df3-4134-8de4-0eb5c5e34a22,False,0.0,CC,0,,,,,
19638,5c9b5915-3f7d-4950-918c-f8643af6812d,True,0.0,CC,0,,,,,
19639,42c64d57-efe3-4aef-ba29-32b963772ed4,True,0.0,CC,0,,,,,
19640,6c33daaf-9762-4dfa-85b7-d8df6c23c2b5,True,0.0,CC,0,,,,,
19641,a5aad2b1-9ff6-4158-a9d0-7003b6afac26,True,0.0,CC,0,,,,,
19642,c5a65641-1abe-4b1b-8e28-f27a6c9d488f,True,0.0,CC,0,,,,,
19643,4f30df5b-0f2e-4f6b-8d7d-97fbaa60aacf,True,0.0,CC,0,,,,,
19644,264bc182-aa33-4b27-9de4-7277fa0438a3,True,0.0,CC,0,,,,,
19645,609c2ae5-7d34-4f09-9029-5c38f61f6234,True,0.0,CC,0,,,,,
19646,98e5c78c-8647-482f-bf76-16224c90b44b,True,0.0,CC,0,,,,,
19647,238a9cae-6f96-42c2-8361-05834703a4cf,True,0.0,CC,0,,,,,
19648,705cf64b-56fd-45a6-89e2-4af74f3cae0d,True,0.0,CC,0,,,,,
19649,3e3f0412-3f85-4e86-8958-3d60422fc725,True,0.0,CC,0,,,,,
19650,b68d5ff2-cf8e-4585-96fd-ee5c60c1c447,True,0.0,CC,0,,,,,
19651,2d65c8db-5c9e-480a-b227-d8bf9249f9db,True,0.0,CC,0,,,,,
19652,812139c9-fea0-4f84-a66b-32ae39364514,True,0.0,CC,0,,,,,
19653,d01ae595-88a5-4f6b-bd60-1d786c7a25c7,True,0.0,CC,0,,,,,
19654,f7f8b9a5-6927-4234-9412-596d47ace1cd,True,0.0,CC,0,,,,,
19655,ea26d4cf-95f1-4549-9f3f-17df8eeff7cd,True,0.0,CC,0,,,,,
19656,03aa9618-e669-4b99-bf8c-7796a4f378fa,True,0.0,CC,0,,,,,
19657,7022c083-efdf-43bd-aa8d-091e34b8b8f3,False,0.0,CC,0,,,,,
19658,b4a180d7-c8d4-41c4-bcd7-b6d4458d0921,True,0.0,CC,0,,,,,
19659,c15bdd52-3b61-413e-9f05-46de7c9c3232,True,0.0,CC,0,,,,,
19660,aaeae31b-e747-4990-912f-a3f479ed310f,True,0.0,CC,0,,,,,
19661,cc6f73a9-be35-48c9-8c76-a721fe257150,True,0.0,CC,0,,,,,
19662,30fe8de5-9587-415b-a742-59fcdf8203a2,True,0.0,CC,0,,,,,
19663,95d7bda4-e73a-434a-9743-fd1bf4598d36,True,0.0,CC,0,,,,,
19664,244f12e7-d7c6-4a57-84de-82d200ee565a,True,0.0,CC,0,,,,,
19665,7ee4eeeb-2570-426d-baee-6c8e6fd21d77,True,0.0,CC,0,,,,,
19666,dcea15dc-ac4a-4fed-af68-5e7305da52d5,True,0.0,CC,0,,,,,
19667,2d6a4225-bade-4d62-a459-5291b27203f0,True,0.0,CC,0,,,,,
19668,6d86cd03-91d5-4ec8-99d5-9e098e00adbe,False,0.0,CC,0,,,,,
19669,ed950290-de64-4cf3-8432-bcb69ef7c57b,False,0.0,CC,0,,,,,
19670,6aba4c0a-7532-44af-8ba3-602b05f649cb,True,0.0,CC,0,,,,,
19671,d24d04c0-cb2c-491c-88c4-a61ac7ff5c1d,True,0.0,CC,0,,,,,
19672,5654df56-7afa-4b9b-99a5-c793f3134f3b,True,0.0,CC,0,,,,,
19673,9b31beb1-d964-4473-9cd6-7272aba2f2be,True,0.0,CC,0,,,,,
19674,9107ad11-4036-4d71-a354-ccf3c6ec4559,False,0.0,CC,0,,,,,
19675,c0aa4bfb-66f5-4e2c-ad34-d67a7302d283,True,0.0,CC,0,,,,,
19676,f6d9d0ff-ae65-46e9-bd07-411a44103415,True,0.0,CC,0,,,,,
19677,90bea801-5629-415b-90ac-dbc4faa266c8,True,0.0,CC,0,,,,,
19678,56921c4f-f81d-4330-bdf6-a84f0d3461ab,True,0.0,CC,0,,,,,
19679,a39e881b-9213-481c-ba97-9e6ba45620f0,True,0.0,CC,0,,,,,
19680,9466cac6-fe49-4268-a10a-03da56da55a8,True,0.0,CC,0,,,,,
19681,62ed7295-c762-44d9-b7dd-12eac97cb084,True,0.0,CC,0,,,,,
19682,5793c804-cd67-4edd-b65f-bb50a35b0103,True,0.0,CC,0,,,,,
19683,07cadd74-d190-4789-98c0-21e86af47be1,True,0.0,CC,0,,,,,
19684,6ba8ff24-9dc0-4c97-bf5b-7cd151474891,True,0.0,CC,0,,,,,
19685,58c113e5-3636-464d-8b3f-80723b41341a,True,0.0,CC,0,,,,,
19686,65c904c4-911b-43aa-bf8d-711b60a85329,True,0.0,CC,0,,,,,
19687,a2a48a93-3607-4f13-8fd5-ed727a1ddab4,True,0.0,CC,0,,,,,
19688,c8c47b75-7cff-4572-bb15-931618fac2cd,True,0.0,CC,0,,,,,
19689,73451882-dfae-4741-a79f-91abef00b29f,True,0.0,CC,0,,,,,
19690,6d4bbf26-31a0-40c8-a449-24114c303f68,True,0.0,CC,0,,,,,
19691,379fe3f1-5319-4a69-b867-da20f8b1b28d,True,0.0,CC,0,,,,,
19692,54517903-0c7b-4157-8557-dc36c5e80840,True,0.0,CC,0,,,,,
19693,6a991186-512e-4b59-b3a9-70e0d55578c2,True,0.0,CC,0,,,,,
19694,deca17a2-a6bf-4544-a929-9adfbedfddc6,True,0.0,CC,0,,,,,
19695,e4854476-b3f4-4082-85fe-68d3c7092894,True,0.0,CC,0,,,,,
19696,a337decb-4052-41ce-98a2-0ef9e5140085,True,0.0,CC,0,,,,,
19697,b48f747a-29ec-428b-b6a0-e41e072ca9ff,True,0.0,CC,0,,,,,
19698,10aa97c1-79d1-44c6-830a-0e4984132cea,True,0.0,CC,0,,,,,
19699,3efb2472-9ec7-4507-b77a-b5028774c6f8,False,0.0,CC,0,,,,,
19700,bf3457e8-78b5-4dc3-87fa-7eca12e8900b,True,0.0,CC,0,,,,,
19701,0281fcf5-233e-42eb-a85b-5832982a067e,True,0.0,CC,0,,,,,
19702,21296e33-2aad-4238-88b3-2088fa739980,True,0.0,CC,0,,,,,
19703,7c10bc27-f1cd-45d6-a45b-ac076b8adc1d,True,0.0,CC,0,,,,,
19704,3ddbd280-d453-400a-8754-936db4849c1f,True,0.0,CC,0,,,,,
19705,358a66ad-ce11-46b9-9f94-8b1c8ad1f751,True,0.0,CC,0,,,,,
19706,4ac80c6e-538b-44da-85ab-e97ee855b738,True,0.0,CC,0,,,,,
19707,0186a745-ccf9-4a58-a178-171da1755571,True,0.0,CC,0,,,,,
19708,69c99634-f675-472d-a65e-b3c35d77531d,True,0.0,CC,0,,,,,
19709,5e4da167-86de-4c4d-af81-3f7bab737052,True,0.0,CC,0,,,,,
19710,5e0bdaa7-3546-44c7-b1d8-b8337d306555,True,0.0,CC,0,,,,,
19711,38cf0a57-901c-4b04-9357-61086e2c28cf,True,0.0,CC,0,,,,,
19712,a1177246-f12b-4a72-9330-9645a5a2aa38,True,0.0,CC,0,,,,,
19713,1966a0fe-f039-40bb-b750-6400af372469,True,0.0,CC,0,,,,,
19714,fa8760b3-ef00-472f-925d-c974cf4b332e,True,0.0,CC,0,,,,,
19715,7fe4bfdf-de7a-4f2f-9388-a82b610b8a8b,True,0.0,CC,0,,,,,
19716,6a0b9f5b-83c2-46f0-b9a7-26ece7c46512,True,0.0,CC,0,,,,,
19717,7a9f2ce4-a642-472d-a47e-948a42e2ea2f,True,0.0,CC,0,,,,,
19718,0c355d10-52e6-421f-b65f-f876fc9baa94,True,0.0,CC,0,,,,,
19719,881030a2-ed27-48ed-a8f1-2054e1c78a2f,True,0.0,CC,0,,,,,
19720,ff4bd391-01f4-410e-949f-90a44a95a43a,True,0.0,CC,0,,,,,
19721,4d7d2052-4c12-4cd3-a181-2dfb6e732149,True,0.0,CC,0,,,,,
19722,9685d46b-00b3-40ca-a66d-bdae2d733a04,True,0.0,CC,0,,,,,
19723,f4e9d23c-e6a4-445f-9e9a-47ea186c2eea,True,0.0,CC,0,,,,,
19724,7300e2c7-704a-4947-b7ec-7247ec82504b,True,0.0,CC,0,,,,,
19725,28d4b8fe-c11b-4aa1-95b6-1ea63c17580b,True,0.0,CC,0,,,,,
19726,6aa3a396-0f38-4d37-a789-e5d07a7eb144,True,0.0,CC,0,,,,,
19727,772268b4-d023-4b6f-9410-4a988c2b4a5f,True,0.0,CC,0,,,,,
19728,6644947a-6903-47bc-8662-a87df83f6c5a,True,0.0,CC,0,,,,,
19729,a7fb6e52-c9be-4824-afc6-7f2489683066,True,0.0,CC,0,,,,,
19730,6d3973ae-8538-460e-a9f7-c68c0e232c35,True,0.0,CC,0,,,,,
19731,ba988306-f136-4c32-b6af-52a9256bc88a,True,0.0,CC,0,,,,,
19732,8fff1047-6241-4ee4-a97c-5aac02554ad7,True,0.0,CC,0,,,,,
19733,61191988-8bab-4333-8225-038b52e70e6b,False,0.0,CC,0,,,,,
19734,b441da77-b49d-42dc-aa62-db1e503dd13e,True,0.0,CC,0,,,,,
19735,6eeb49e9-3538-4908-a689-e1e7bda39d1f,True,0.0,CC,0,,,,,
19736,029ea9f7-eff3-4e22-8d24-ab584ce77add,True,0.0,CC,0,,,,,
19737,594b5934-13f0-48cd-8b94-ba0934aad00e,True,0.0,CC,0,,,,,
19738,5b7da8ba-9d43-4f9a-9f59-37c203771243,True,0.0,CC,0,,,,,
19739,ef9c00a7-8d5a-421c-87f8-f66187ec0d77,True,0.0,CC,0,,,,,
19740,ce318e1c-6ff4-41da-990f-98d2f0b1184e,True,0.0,CC,0,,,,,
19741,29d0d22f-84f6-4f6e-94f0-f052a75d3d4c,True,0.0,CC,0,,,,,
19742,329e5eb4-5354-48fc-887a-895b3326ece2,True,0.0,CC,0,,,,,
19743,e8680ed6-61ef-4a68-907a-7a431f47f2ef,True,0.0,CC,0,,,,,
19744,64034699-0577-4388-aac6-fdc0c4781508,True,0.0,CC,0,,,,,
19745,effca92a-81bc-4b30-bbb3-b9682aef7090,False,0.0,CC,0,,,,,
19746,9097a217-a525-43e7-bc68-bc9e67d2584a,True,0.0,CC,0,,,,,
19747,1c96cabe-3d31-459c-9661-68a34aff8587,True,0.0,CC,0,,,,,
19748,4578cee6-0c8f-49cb-95c9-b91ec96a4055,True,0.0,CC,0,,,,,
19749,7e679434-8e67-4023-ad4c-a5398fa53308,True,0.0,CC,0,,,,,
19750,20034baa-63a1-4f94-a2be-71cf0e270103,True,0.0,CC,0,,,,,
19751,fed43a61-fdd7-4015-b59f-70050d005bac,True,0.0,CC,0,,,,,
19752,b358a04c-4684-494d-a42d-7562c029fc31,True,0.0,CC,0,,,,,
19753,176a08fa-41bf-4dbb-9991-caa7913459aa,False,0.0,CC,0,,,,,
19754,9b3c4092-2f2d-4d1c-b335-3493e4f8f0f4,True,0.0,CC,0,,,,,
19755,f9bbe1f9-2262-4b22-ada0-c312e0d3f342,True,0.0,CC,0,,,,,
19756,9861a057-f238-40d2-bc24-a18111725398,True,0.0,CC,0,,,,,
19757,9a8cf085-3d2a-438a-af6f-4ae363cdcbc7,True,0.0,CC,0,,,,,
19758,c3f9aaf0-bb19-4bb3-a4bf-3c2833844d7c,True,0.0,CC,0,,,,,
19759,5e84ba28-b3fe-467f-827d-f10f91d23a39,False,0.0,CC,0,,,,,
19760,77754453-c498-4bc9-9e55-4b66680cedac,True,0.0,CC,0,,,,,
19761,b56c690d-c1b1-48aa-9f8e-cf0c65870669,True,0.0,CC,0,,,,,
19762,0d6b90a0-12a7-43c3-bb89-4c1475f57763,True,0.0,CC,0,,,,,
19763,80bc3014-4ced-42fc-b02d-f4e620937ff0,True,0.0,CC,0,,,,,
19764,ac803a4f-fb74-4f50-9f54-f1b4319a534b,True,0.0,CC,0,,,,,
19765,50d14e65-1c7c-4dd2-8aff-e5cf97f460db,False,0.0,CC,0,,,,,
19766,bbfb9e98-6945-451c-a5cd-e650855bf968,True,0.0,CC,0,,,,,
19767,9b010eec-e486-43a7-b5a3-dada744dd908,True,0.0,CC,0,,,,,
19768,3ccbc4b1-0ef7-4fe5-b675-b62ce55393b9,True,0.0,CC,0,,,,,
19769,df3d210d-dcb6-421e-836b-b0f852ef0e7c,True,0.0,CC,0,,,,,
19770,d0ac4d38-ca4b-47bc-a047-58696bfcd5ad,True,0.0,CC,0,,,,,
19771,bd7b5de0-76ad-4fdc-975c-d474e1c3c78e,True,0.0,CC,0,,,,,
19772,11578984-c4e9-4968-9436-eb9e7b13bec5,True,0.0,CC,0,,,,,
19773,b17a2e03-e54a-4617-acb6-7a238d11df56,True,0.0,CC,0,,,,,
19774,667ca73e-6006-446d-b268-00db1844acf4,True,0.0,CC,0,,,,,
19775,6b94f1ab-3488-4604-953a-8fab286a0bcc,True,0.0,CC,0,,,,,
19776,8a38c1e6-c75f-4e96-9210-807641ccf9b5,True,0.0,CC,0,,,,,
19777,5f4630d1-79fa-4aea-a3d5-ec9e710c1427,True,0.0,CC,0,,,,,
19778,40fe7720-5eda-4c0f-8e8b-006026dae58b,True,0.0,CC,0,,,,,
19779,7ef3e293-ae89-4ae6-baed-096838721004,True,0.0,CC,0,,,,,
19780,91666730-478f-4f37-b616-5cca5c580f82,True,0.0,CC,0,,,,,
19781,0c220845-179b-429a-a4c1-e1028967d631,True,0.0,CC,0,,,,,
19782,d73d6bd1-745d-480c-9a74-5070c30a7d21,True,0.0,CC,0,,,,,
19783,300b77df-66df-438b-a2cb-ce01585e299d,True,0.0,CC,0,,,,,
19784,9feb9f4b-02df-41f4-9747-7bdc172863ca,True,0.0,CC,0,,,,,
19785,a8460992-a867-4b69-8cb6-e9f4c08d348a,True,0.0,CC,0,,,,,
19786,cb9b55d7-0de9-4ecb-b468-dc8a2935b09a,True,0.0,CC,0,,,,,
19787,a9d99adc-335a-43cf-8d54-6f83057ce2a2,False,0.0,CC,0,,,,,
19788,d6a9ec28-2181-4c0d-82c0-591f1e4c58d9,True,0.0,CC,0,,,,,
19789,439ab062-df13-41da-8aaf-a42359cd950e,True,0.0,CC,0,,,,,
19790,91627321-5412-4087-80e4-7239b2df473a,True,0.0,CC,0,,,,,
19791,53ecb3a4-59c0-464d-a811-f782e5078867,True,0.0,CC,0,,,,,
19792,24f0456c-ae4e-47d8-91f8-51e08cd1c0a8,True,0.0,CC,0,,,,,
19793,358a0016-abe4-40a5-93ee-2d0275881672,True,0.0,CC,0,,,,,
19794,8df7a3e2-45dc-4eb2-944d-82f46a7678b5,True,0.0,CC,0,,,,,
19795,4f135a4f-b4e9-4e9e-a268-da14e4b88ab3,True,0.0,CC,0,,,,,
19796,adb00eb6-cde8-4bea-97ef-c2c266f8444e,True,0.0,CC,0,,,,,
19797,3f8fed60-4e1f-4f20-a68f-e660491ca188,True,0.0,CC,0,,,,,
19798,ef3d972d-f8df-4627-b182-85d4ed18f0f1,True,0.0,CC,0,,,,,
19799,38fe10c2-3ce8-4f14-8e1e-fcf69d3e8d1b,True,0.0,CC,0,,,,,
19800,a75c71b3-f5fa-448d-9c55-5c183a9e285f,True,0.0,CC,0,,,,,
19801,539d8a00-c671-4136-9a14-e4df656cf963,True,0.0,CC,0,,,,,
19802,2ec2578a-1d4e-4d86-b565-70409019e32f,True,0.0,CC,0,,,,,
19803,f37c7533-43b8-4218-a1bf-efac97664a72,True,0.0,CC,0,,,,,
19804,5417db9d-9281-4d6b-8c1a-83fc2a01bb4f,True,0.0,CC,0,,,,,
19805,6d0eee76-3f3e-4092-aaee-90a08cc6943f,False,0.0,CC,0,,,,,
19806,7fb0bfce-ddb4-4287-af72-4e9a403b3ff1,True,0.0,CC,0,,,,,
19807,06222a86-6663-49e1-857d-6e53df5723d0,True,0.0,CC,0,,,,,
19808,3308914f-f374-4c36-a02c-ca932315f234,True,0.0,CC,0,,,,,
19809,25f1c413-e672-40c8-9576-4528c862bb70,True,0.0,CC,0,,,,,
19810,f7a99ca4-3fe7-4942-85e9-fa07bf2ad929,False,0.0,CC,0,,,,,
19811,a808309f-e196-42cb-9136-53691c0aea42,True,0.0,CC,0,,,,,
19812,b190ab26-1ff4-4c15-8ce3-b677b83319ca,True,0.0,CC,0,,,,,
19813,a9fd2b9d-212f-4723-84b4-f6af95911aa8,True,0.0,CC,0,,,,,
19814,028bae39-7347-473d-9d45-24875c8cab99,True,0.0,CC,0,,,,,
19815,6904ebe0-c2f4-4f0f-aa78-1f39f4d1d35c,True,0.0,CC,0,,,,,
19816,0ec6b2b8-a159-45ea-a51d-eba54d97d45d,True,0.0,CC,0,,,,,
19817,e5b3f66b-38b4-4150-91a4-b099de6ce4aa,True,0.0,CC,0,,,,,
19818,f2c0d2f5-156e-48ad-9548-e11e407c08d1,True,0.0,CC,0,,,,,
19819,d679b4f6-9b57-4152-948a-dbf65edf8494,True,0.0,CC,0,,,,,
19820,a3728fe2-b61d-4d83-b759-5e0a1fa9fac4,True,0.0,CC,0,,,,,
19821,9f52bd8a-c485-4973-932a-b295e0b77894,True,0.0,CC,0,,,,,
19822,94ace699-7a94-4ccf-9cd3-ea40ae34c727,True,0.0,CC,0,,,,,
19823,d0a535cb-66a9-4fbb-8cb8-77c669b752cc,True,0.0,CC,0,,,,,
19824,3937d9ba-5408-4d68-840f-7ab61f70d62d,True,0.0,CC,0,,,,,
19825,8c9a411a-0b7a-4896-8c25-12ae2ed8a4c5,False,0.0,CC,0,,,,,
19826,1eed35c5-979e-46f6-b416-d86449c48b33,True,0.0,CC,0,,,,,
19827,c0da1aee-4a92-4349-a72b-a65fc09065dc,True,0.0,CC,0,,,,,
19828,bff36708-28e4-45c6-8a98-26930961cb82,True,0.0,CC,0,,,,,
19829,e1b59618-9ca9-4575-87cc-4e43b40265bb,True,0.0,CC,0,,,,,
19830,952530cb-1cd3-4b60-9502-65e78ed4a7a6,True,0.0,CC,0,,,,,
19831,50b0662f-66f0-4aaa-ac06-af4310523d84,True,0.0,CC,0,,,,,
19832,9f6f356b-fec2-44f8-88c6-3c444acc1ca1,True,0.0,CC,0,,,,,
19833,9cd961b7-35ce-4f00-bc12-9917315c46c5,True,0.0,CC,0,,,,,
19834,f70471ec-2396-43da-b59b-6c1a5f1536b3,False,0.0,CC,0,,,,,
19835,ec84c46c-85aa-42de-8595-e03fc1c6e4cf,True,0.0,CC,0,,,,,
19836,a51c3e30-32ec-41d1-8bf3-d25a42e522cf,True,0.0,CC,0,,,,,
19837,df2c2b36-6340-40c4-b708-1cc9f398a3bb,True,0.0,CC,0,,,,,
19838,7428492b-00c9-44c6-a0e0-21e697ed780d,True,0.0,CC,0,,,,,
19839,164da272-bb4c-45c4-a2e0-fc53cdb4cfa2,True,0.0,CC,0,,,,,
19840,b02d0c72-b376-4d85-be45-0b73d5af5bbd,True,0.0,CC,0,,,,,
19841,cf3d51bb-38dc-4b5c-af65-e936396c24a1,True,0.0,CC,0,,,,,
19842,892c26c5-594c-4709-82da-29ae0d367235,True,0.0,CC,0,,,,,
19843,180f2209-714f-443a-9179-31cf2045fc3d,True,0.0,CC,0,,,,,
19844,9666b073-4e06-4199-a535-2da577af0e50,True,0.0,CC,0,,,,,
19845,ef3f8609-1a12-42ec-97a0-ab3611bd2843,True,0.0,CC,0,,,,,
19846,a2e789ad-0637-47ea-9265-b117b0338e0a,True,0.0,CC,0,,,,,
19847,4df1458f-1756-4344-9f71-f835de405415,False,0.0,CC,0,,,,,
19848,78ccab2e-103b-4f97-b1c7-344793655b4a,True,0.0,CC,0,,,,,
19849,5d539e28-a70c-4f4f-b369-d4634e619460,True,0.0,CC,0,,,,,
19850,6be98b01-6a8a-4219-be70-5e78f1772b46,True,0.0,CC,0,,,,,
19851,cef35bc7-1d38-4161-b18b-ceb8d4fb43bb,True,0.0,CC,0,,,,,
19852,6c974a7c-2e6b-4cda-804f-c9bf32dc2bce,True,0.0,CC,0,,,,,
19853,ec0ecdba-69e7-45ba-9cc1-84d8710902ca,True,0.0,CC,0,,,,,
19854,3c38a929-4545-431d-8e2e-01e723a77587,True,0.0,CC,0,,,,,
19855,d435ec71-614f-4320-b238-5c4074fa7cc0,True,0.0,CC,0,,,,,
19856,4decd819-8805-4afe-8a7f-70da4d8207a2,True,0.0,CC,0,,,,,
19857,157f4aae-a267-4fe2-bfaa-8e8955af38d0,True,0.0,CC,0,,,,,
19858,d82d73f3-5ac2-434e-9190-bed3b895a0a4,True,0.0,CC,0,,,,,
19859,ebf60e91-d323-4c40-8a5d-3179bf9eb7be,True,0.0,CC,0,,,,,
19860,affebf58-4c6b-449f-a75b-51abbc29f883,True,0.0,CC,0,,,,,
19861,ef7a542c-daab-46bf-9339-e64d0ef0f7fa,True,0.0,CC,0,,,,,
19862,72570402-6cbb-486b-898d-26ef2ca3ebcb,True,0.0,CC,0,,,,,
19863,3cf1ab27-8324-4bc4-aa3f-74dce6492321,True,0.0,CC,0,,,,,
19864,9d94de1d-fa5d-44e7-92de-275496694b8c,True,0.0,CC,0,,,,,
19865,0ae38933-b95e-44ad-957c-03e68b9e32ce,True,0.0,CC,0,,,,,
19866,419b189f-ad02-4861-99f0-3d9d905d1ace,True,0.0,CC,0,,,,,
19867,f6c13f18-3376-45eb-b739-1132c1b2b7c3,True,0.0,CC,0,,,,,
19868,53bc3a22-0348-481f-8b8c-be848dfce4fe,True,0.0,CC,0,,,,,
19869,27a75867-aaec-4283-a4ec-94e09d26637b,True,0.0,CC,0,,,,,
19870,c7a109c8-6050-4001-be64-088cef2d379d,True,0.0,CC,0,,,,,
19871,70b3f76f-25b3-4fd1-98a9-c09e91aa4c37,True,0.0,CC,0,,,,,
19872,ffd1ed9f-0004-4825-acf2-6ab317a47497,True,0.0,CC,0,,,,,
19873,3efbc47a-e69b-4a41-8556-9f8573420549,True,0.0,CC,0,,,,,
19874,5c411aa1-7e97-4f7f-bf31-6e4455b255b6,True,0.0,CC,0,,,,,
19875,e798a22f-59e6-47fd-866f-cd512c75b7ac,True,0.0,CC,0,,,,,
19876,753162d1-e34e-4298-8ec3-10f8a38ab654,False,0.0,CC,0,,,,,
19877,22ed6fba-19d5-411c-9013-4078365a908a,True,0.0,CC,0,,,,,
19878,f06c8b5c-cc1c-479a-b37f-4787f8dde6a0,True,0.0,CC,0,,,,,
19879,927b9f34-6a9f-48bf-b00f-00f5f0b90bd0,True,0.0,CC,0,,,,,
19880,0f2f09ee-d874-4184-aa15-78ae8717ce53,True,0.0,CC,0,,,,,
19881,636671b6-4a88-465d-b6e9-3fc01aa6fe35,True,0.0,CC,0,,,,,
19882,b7bf29ba-a443-4f3b-95a6-b688f2b86ae6,True,0.0,CC,0,,,,,
19883,21063258-b5bd-4c62-8291-dc9f7bb2a30d,False,0.0,CC,0,,,,,
19884,82381227-a9fa-4349-91d2-368337b0e626,True,0.0,CC,0,,,,,
19885,574712bd-9fdd-4268-ac7f-18c5cb7b565c,True,0.0,CC,0,,,,,
19886,f01ed268-28fb-4a31-acdf-6bfcbabedd13,True,0.0,CC,0,,,,,
19887,8c76f08b-75b2-4645-a98b-9c5d831625ff,True,0.0,CC,0,,,,,
19888,ba8dd7cd-da96-42dc-9c8b-35d00315c2a7,True,0.0,CC,0,,,,,
19889,7a86daf7-07de-4674-b851-99a04ec13866,True,0.0,CC,0,,,,,
19890,a467113a-2fd2-4ade-bc4f-a23626f3d50d,True,0.0,CC,0,,,,,
19891,e1cd1810-df95-4be7-9902-f60f5b842f92,True,0.0,CC,0,,,,,
19892,c27d183f-c677-4af8-8dc8-0fe825a86ba5,True,0.0,CC,0,,,,,
19893,924412aa-b72e-491c-bd3f-76d1beb727a7,True,0.0,CC,0,,,,,
19894,7b2237b2-f18e-4edd-b128-21533383bd9b,True,0.0,CC,0,,,,,
19895,5ad32f34-f15f-49c0-bf12-9762c915ccc9,True,0.0,CC,0,,,,,
19896,f64ca136-a2bb-465b-b7fe-e3af23597466,True,0.0,CC,0,,,,,
19897,12fa7dd6-e887-47bb-a5c0-fccf6caaaa73,True,0.0,CC,0,,,,,
19898,1e15adf7-2e26-4efb-8e36-503fdd52765d,True,0.0,CC,0,,,,,
19899,8705b01b-f3a0-4cdb-bfbf-51424be06409,True,0.0,CC,0,,,,,
19900,d2c0c942-faa2-40da-8c88-0a85df20082a,True,0.0,CC,0,,,,,
19901,66d40a42-bdc1-4521-a5d8-2d1c2cfca56d,True,0.0,CC,0,,,,,
19902,47f62c4b-5e2b-467e-9c9b-3a1811628c19,True,0.0,CC,0,,,,,
19903,c4e54269-e388-4efe-bb82-10efdd0d9014,True,0.0,CC,0,,,,,
19904,25d12d35-75b4-4c60-a65e-a968184a5f1a,True,0.0,CC,0,,,,,
19905,cc499895-bf15-427d-adcb-acdcd8b65789,True,0.0,CC,0,,,,,
19906,74bc84a5-eed7-45c8-a3e4-6584308fb9e2,True,0.0,CC,0,,,,,
19907,4eb8e867-810a-4887-beda-b0b6fc19ee03,True,0.0,CC,0,,,,,
19908,a7508f61-2082-4e3b-8073-ae41e2032fdc,True,0.0,CC,0,,,,,
19909,da4bb2be-e649-4665-a0ae-0fd2aa087b10,True,0.0,CC,0,,,,,
19910,48350832-7cb1-4ee7-821a-77a069e9fcad,True,0.0,CC,0,,,,,
19911,05b1b332-d12e-4f2b-9147-c8f73732af50,True,0.0,CC,0,,,,,
19912,a796f78a-cca8-40d9-b693-895ace406e96,True,0.0,CC,0,,,,,
19913,aca85b0e-5852-4183-b87d-b7853b049d4e,True,0.0,CC,0,,,,,
19914,35d96b02-0cc1-4344-8d53-1737089f6332,True,0.0,CC,0,,,,,
19915,643bf51c-7ba0-43b7-a2ce-561916faa3d8,True,0.0,CC,0,,,,,
19916,416d83bf-fbf1-419c-8ce5-dc06fa280973,True,0.0,CC,0,,,,,
19917,39b2372b-d846-402b-b206-e1d9ae3176a8,True,0.0,CC,0,,,,,
19918,4cd7d94e-8bea-4b58-aefa-0112ff66fe56,True,0.0,CC,0,,,,,
19919,49f6f55a-3a1d-4d84-be39-4d099606ac8f,True,0.0,CC,0,,,,,
19920,88b56783-2d65-46b8-a3f0-ccb9ecb40759,False,0.0,CC,0,,,,,
19921,3c20d3c0-2ce4-40e0-8030-9457b1d52118,True,0.0,CC,0,,,,,
